Phone_service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Age_s,Number_Dependents_s,Number_Referrals_s,Tenure_s,Average_Monthly_Long_Distance_Charges_s,Average_Monthly_GB_Download_s,Monthly_Charge_s,Total_Charges_s,Total_Refunds_s,Total_Extra_Data_Charges_s,Total_Long_Distance_Charges_s,Churn
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.3278688524590164,0.0,0.0,0.5915492957746479,0.0,0.3132530120481928,0.028693790149892935,0.0,0.0,0.0,0.0015451245289954969,0
Yes,Yes,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,0.016393442622950838,0.0,0.09090909090909091,0.16901408450704225,0.0,0.9638554216867471,0.02595289079229122,0.0,0.0,0.0,0.1538978494623656,1
Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.34426229508196726,0.0,0.0,0.2112676056338028,0.0,0.1204819277108434,0.2020556745182013,0.0,0.0,0.0,0.05936954324051098,1
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,0.836065573770492,0.0,0.0,0.2112676056338028,0.0,0.03614457831325301,0.020985010706638118,0.0,0.0,0.0,0.0046870692031982355,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,0.9344262295081968,0.0,0.5454545454545454,0.9014084507042254,0.5737147429485897,0.21686746987951808,0.6077087794432549,0.0,0.15228530436564872,0.0,0.004600909842845327,0
Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.639344262295082,0.0,0.4545454545454546,0.1267605633802817,0.0,0.1204819277108434,0.8552462526766595,0.0,0.0,0.0,2.2975829427442333e-05,1
Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.08196721311475408,0.0,0.0,0.04225352112676056,0.0,0.855421686746988,0.7096359743040686,0.0,0.0,0.0,0.0021137763073246947,0
Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.3278688524590164,0.0,0.0,0.7605633802816901,0.0,0.024096385542168676,0.08179871520342613,0.0,0.0,0.0,0.0011688953221211287,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.3606557377049181,0.0,0.0,0.15492957746478872,0.0,0.25301204819277107,0.10663811563169165,0.0,0.0,0.0,0.001240694789081886,1
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5737704918032788,0.0,0.0,0.25352112676056343,0.0,0.1927710843373494,0.8561027837259101,0.0,0.0,0.0,0.011950303280948442,1
Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.08196721311475408,0.0,0.0,0.04225352112676056,0.0,0.46987951807228917,0.02184154175588865,0.028275907582838867,0.0,0.0,0.004675581288484515,0
Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.14754098360655737,0.125,0.0,0.8309859154929577,0.9993998799759952,1.0,0.7276231263383298,0.5981377378074022,0.0,0.0,0.006048387096774193,0
Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.9180327868852459,0.0,0.0,0.7323943661971831,0.0,0.1566265060240964,0.009250535331905783,0.4804264484428152,0.0,0.0,0.006668734491315137,0
Yes,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,0.11475409836065575,0.0,0.9090909090909092,0.4366197183098592,0.0,0.5301204819277109,0.0006852248394004283,0.0,0.0,0.0,0.003768036026100542,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.6885245901639344,0.0,0.18181818181818182,0.943661971830986,0.0,0.14457831325301207,0.12059957173447539,0.0,0.0,0.0,0.0020276169469717856,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.2622950819672132,0.0,0.0,0.02816901408450704,0.0,0.3012048192771084,0.18869379014989296,0.0,0.0,0.0,0.0014991728701406121,0
Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Credit Card,0.8196721311475411,0.0,0.0,0.9154929577464789,0.0,0.03614457831325301,0.8809421841541756,0.8371480510442226,0.0,0.0,0.006772125723738627,0
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.7704918032786886,0.0,0.09090909090909091,0.15492957746478872,0.0,0.024096385542168676,0.04582441113490364,0.0,0.0,0.0,0.0,1
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,0.639344262295082,0.0,0.0,0.25352112676056343,0.0,0.10843373493975905,0.0,0.0,0.0,0.0,0.11137246117084829,1
Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,0.6065573770491803,0.125,0.0,0.014084507042253521,0.0,0.10843373493975905,0.07323340471092078,0.0,0.0,0.0,0.0028892105505008733,0
Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,0.3278688524590164,0.0,0.0,0.5352112676056339,0.0,0.3012048192771084,0.07237687366167023,0.0,0.0,0.0,0.005040322580645162,1
Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.016393442622950838,0.0,0.0,0.0,0.0,0.5542168674698796,0.1588865096359743,0.0,0.0,0.0,0.0020534647550776585,1
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.24590163934426235,0.0,0.09090909090909091,0.8309859154929577,0.0,0.14457831325301207,0.12059957173447539,0.0,0.0,0.0,0.0037565481113868214,0
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.639344262295082,0.0,0.18181818181818182,0.22535211267605634,0.0,0.0,0.056102783725910065,0.0,0.0,0.0,0.04936069754618142,0
Yes,No,Yes,DSL,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,No,Credit Card,0.0655737704918033,0.0,0.0,0.02816901408450704,0.9537907581516304,0.9638554216867471,0.04316916488222698,0.0,0.0,0.0,0.006617038875103391,1
Yes,No,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,0.6229508196721312,0.0,0.0,0.11267605633802817,0.0,0.2891566265060241,0.38501070663811565,0.0,0.0,0.0,0.007444168734491316,1
Yes,No,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5245901639344263,0.0,0.0,0.23943661971830985,0.5369073814762952,0.21686746987951808,0.2020556745182013,0.0,0.31912277105964343,0.0,0.000896057347670251,0
Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.34426229508196726,0.0,0.0,0.2112676056338028,0.8153630726145229,0.06024096385542169,0.18004282655246254,0.0,0.22689075630252103,0.0,0.0011947431302270013,1
Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.03278688524590162,0.0,0.2727272727272727,0.04225352112676056,0.0,0.5542168674698796,0.044111349036402576,0.0,0.0,0.0,0.004089697638084735,1
Yes,No,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.0655737704918033,0.0,0.0,0.0,0.0,0.3012048192771084,0.02646680942184154,0.0,0.0,0.0,0.005904788162852679,1
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.016393442622950838,0.0,0.0,0.04225352112676056,0.5997199439887978,0.8313253012048194,0.00017130620985010707,0.0,0.0,0.0,0.03444076831173606,1
Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,0.7377049180327869,0.0,0.0,0.09859154929577466,0.0,0.1807228915662651,0.026209850107066383,0.0,0.0,0.0,0.004899595625402077,0
Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.2295081967213115,0.0,0.0,0.0,0.0,0.27710843373493976,0.41070663811563174,0.005753574235506573,0.0,0.0,0.006384408602150538,0
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,0.3114754098360656,0.0,0.7272727272727273,1.0,0.0,0.24096385542168677,0.8886509635974305,0.0,0.0,0.0,0.0,0
Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.34426229508196726,0.125,0.0,0.04225352112676056,0.0,0.3012048192771084,0.011563169164882228,0.026356049652325728,0.0,0.0,0.0023435346015991177,1
Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,0.459016393442623,0.125,0.6363636363636364,0.9577464788732395,0.7785557111422285,0.16867469879518074,0.10663811563169165,0.0,0.0,0.0,0.006169010201268266,0
Yes,No,Yes,Cable,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,0.03278688524590162,0.125,0.09090909090909091,0.619718309859155,0.0,0.6867469879518073,0.4680942184154176,0.0,0.0,0.0,0.005298800661703887,0
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,0.7213114754098361,0.125,0.09090909090909091,0.8169014084507042,0.0,0.20481927710843376,0.08693790149892934,0.0,0.0,0.0,0.004184472934472935,0
Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Yes,One Year,No,Bank Withdrawal,0.8196721311475411,0.0,0.8181818181818182,0.8873239436619719,0.0,0.10843373493975905,0.0,0.0,0.0,0.0,0.06911129491774654,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.0,0.0,0.0,0.35211267605633806,0.9975995199039808,0.5542168674698796,0.7421841541755889,0.0,0.0,0.0,0.3723864994026284,0
Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.836065573770492,0.0,0.5454545454545454,0.9859154929577465,0.0,0.3012048192771084,0.02586723768736617,0.8655859466399486,0.0,0.0,0.0,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.24590163934426235,0.0,0.0,0.014084507042253521,0.8579715943188638,0.13253012048192772,0.1886081370449679,0.0,0.0,0.0,0.02463583310357504,1
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,0.9180327868852459,0.0,0.7272727272727273,0.5070422535211268,0.0,0.06024096385542169,0.0021413276231263384,0.0,0.0,0.0,0.2501435989339215,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.34426229508196726,0.0,0.0,0.1267605633802817,0.0,0.10843373493975905,0.07066381156316917,0.0,0.0,0.0,0.0,1
Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,0.459016393442623,0.0,0.6363636363636364,0.4366197183098592,0.0,0.04819277108433736,0.18886509635974305,0.0,0.0,0.0,0.0017346751217718961,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.5901639344262295,0.0,0.09090909090909091,0.056338028169014086,0.0,0.0963855421686747,0.5991434689507495,0.0,0.0,0.0,0.0037450601966731,1
Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.3278688524590164,0.0,0.09090909090909091,0.46478873239436624,0.8157631526305261,0.024096385542168676,0.1323340471092077,0.0,0.0,0.0,0.0053189045124529,1
Yes,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.6885245901639344,0.0,0.09090909090909091,0.08450704225352114,0.0,0.024096385542168676,0.2020556745182013,0.0,0.0,0.0,0.010313275434243176,1
Yes,No,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,0.459016393442623,0.0,0.18181818181818182,0.11267605633802817,0.6929385877175436,0.06024096385542169,0.5905781584582441,0.07125672700220183,0.0,0.0,0.08953680727874276,0
Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,0.3278688524590164,0.375,0.36363636363636365,0.7746478873239437,0.0,0.6144578313253013,0.8304068522483941,0.0,0.0,0.0,0.006065618968844776,0
Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,0.5409836065573771,0.375,0.9090909090909092,0.9295774647887325,0.0,0.3373493975903614,0.036402569593147756,0.0,0.0,0.0,0.05849646172226818,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.1311475409836066,0.0,0.0,0.0,0.0,0.674698795180723,0.18038543897216275,0.0,0.0,0.0,0.006378664644793678,1
Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9344262295081968,0.0,0.0,0.15492957746478872,0.0,0.2891566265060241,0.029550321199143473,0.0,0.0,0.0,0.0754411359250069,1
Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5901639344262295,0.0,0.0,0.07042253521126761,0.0,0.3132530120481928,0.6762312633832978,0.05938960516921747,0.0,0.0,0.0026192445547284257,0
Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.1311475409836066,0.0,0.09090909090909091,0.014084507042253521,0.0,0.6867469879518073,0.013276231263383299,0.0,0.0,0.0,0.0,1
Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,0.8524590163934426,0.125,0.09090909090909091,0.8028169014084507,0.0,0.0963855421686747,0.769593147751606,0.6150444867079835,0.0,0.0,0.30699728885212757,0
Yes,No,Yes,Cable,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,0.2786885245901639,0.0,0.18181818181818182,0.04225352112676056,0.0,0.012048192771084341,0.0519914346895075,0.0,0.0,0.0,0.0008845694329565298,0
Yes,No,Yes,Cable,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,0.09836065573770492,0.375,0.0,0.16901408450704225,0.0,0.6867469879518073,0.17199143468950748,0.0,0.2764910842385735,0.0,0.002395230217810863,0
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,0.8524590163934426,0.0,0.6363636363636364,0.9154929577464789,0.0,0.2891566265060241,0.09721627408993576,0.8461713833176344,0.3111293297806928,0.0,0.1489867659222498,0
Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,0.42622950819672134,0.0,0.18181818181818182,0.9014084507042254,0.0,0.13253012048192772,0.03554603854389722,0.0,0.0,0.0,0.0028920825291793035,0
Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.8032786885245903,0.0,0.9090909090909092,0.971830985915493,0.0,0.27710843373493976,0.7781584582441113,0.0,0.0,0.0,0.0,0
Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,0.5081967213114754,0.0,0.0,0.3943661971830986,0.0,0.1807228915662651,0.1886081370449679,0.0,0.0,0.0,0.0032884155868026835,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,One Year,Yes,Credit Card,0.836065573770492,0.0,0.0,0.647887323943662,0.0,0.21686746987951808,0.12034261241970022,0.0,0.0,0.0,0.0,0
Yes,Yes,Yes,Cable,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.3278688524590164,0.0,0.2727272727272727,0.7183098591549296,0.8931786357271454,0.012048192771084341,0.11434689507494647,0.0,0.0,0.0,0.004905339582758937,0
Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,0.04918032786885246,0.0,0.0,0.46478873239436624,0.0,0.3012048192771084,0.5794432548179872,0.0,0.0,0.0,0.002599140703979414,0
Yes,No,Yes,Cable,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,0.18032786885245905,0.125,0.9090909090909092,0.5915492957746479,0.5997199439887978,0.6867469879518073,0.02586723768736617,0.0,0.0,0.0,0.00492257145482952,0
Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,No,No,Two Year,No,Bank Withdrawal,0.4918032786885246,0.0,0.4545454545454546,0.9154929577464789,0.0,0.10843373493975905,0.15494646680942184,0.0,0.0,0.0,0.0005858836503997794,0
Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.4918032786885246,0.0,0.0,0.0,0.0,0.04819277108433736,0.188779443254818,0.0,0.0,0.0,0.005267208896241155,1
Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,0.8852459016393442,0.0,0.09090909090909091,0.647887323943662,0.0,0.06024096385542169,0.0715203426124197,0.45906802896585647,0.0,0.0,0.0001637027846705266,1
Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5737704918032788,0.0,0.0,0.14084507042253522,0.0,0.024096385542168676,0.1886081370449679,0.0,0.0,0.0,0.030075360720522012,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.7377049180327869,0.0,0.09090909090909091,0.14084507042253522,0.513502700540108,0.1927710843373494,0.0,0.0,0.0,0.0,0.005275824832276446,1
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,0.8524590163934426,0.0,0.0,0.6619718309859155,0.0,0.0,0.0,0.0,0.0,0.0,0.08092087124345189,0
Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,0.6557377049180328,0.0,0.2727272727272727,0.18309859154929578,0.0,0.25301204819277107,0.9074946466809423,0.0,0.0,0.0,0.022636935943387556,1
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.0,0.375,0.5454545454545454,0.19718309859154928,0.0,0.6867469879518073,0.08008565310492506,0.0,0.0,0.0,0.01805038599393438,0
Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.459016393442623,0.25,0.36363636363636365,0.8873239436619719,0.0,0.1204819277108434,0.07751605995717346,0.0,0.0,0.0,0.006708942192813161,0
Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.836065573770492,0.0,0.2727272727272727,0.3098591549295775,0.0,0.21686746987951808,0.0,0.0,0.0,0.0,0.0014905569341053214,0
Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,0.7704918032786886,0.0,0.36363636363636365,1.0,0.0,0.24096385542168677,0.05182012847965739,0.0,0.0,0.0,0.6693548387096774,0
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,0.8688524590163934,0.0,0.0,0.9154929577464789,0.0,0.3132530120481928,0.1028693790149893,0.0,0.0,0.0,0.06766956162117453,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.09836065573770492,0.0,0.0,0.5633802816901409,0.8157631526305261,0.46987951807228917,0.19057815845824413,0.0,0.0,0.0,0.4801890910761879,1
Yes,No,Yes,DSL,Yes,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,0.5245901639344263,0.0,0.09090909090909091,0.47887323943661975,0.0,0.3373493975903614,0.12119914346895076,0.0,0.0,0.0,0.005327520448488191,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,0.9344262295081968,0.25,0.09090909090909091,0.0,0.0,0.3373493975903614,0.1922912205567452,0.0,0.0,0.0,0.004388383420641485,1
Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.34426229508196726,0.0,0.0,0.19718309859154928,0.0,0.3132530120481928,0.0,0.0,0.0,0.0,0.0023693824097049906,0
Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.11475409836065575,0.125,0.4545454545454546,0.26760563380281693,0.0,0.5903614457831325,0.08599571734475374,0.0,0.19327731092436976,0.0,0.0,1
Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.04918032786885246,0.0,0.0,0.014084507042253521,0.0,0.5903614457831325,0.017387580299785866,0.01112917644094337,0.0,0.0,0.003802499770241706,0
Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.7377049180327869,0.0,0.0,0.22535211267605634,0.67373474694939,0.14457831325301207,0.060385438972162746,0.0,0.0,0.0,0.005904788162852679,0
Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,No,One Year,Yes,Bank Withdrawal,0.8688524590163934,0.125,0.09090909090909091,0.647887323943662,0.0,0.24096385542168677,0.7276231263383298,0.0,0.0,0.0,0.0,0
Yes,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,0.5081967213114754,0.0,0.09090909090909091,0.971830985915493,0.5945189037807561,0.1204819277108434,0.14578158458244111,0.0,0.0,0.0,0.004606653800202187,0
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.18032786885245905,0.0,0.0,0.056338028169014086,0.0,0.3012048192771084,0.11160599571734475,0.0,0.0,0.0,0.00403800202187299,1
Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.34426229508196726,0.0,0.4545454545454546,0.16901408450704225,0.5985197039407882,0.22891566265060245,0.10321199143468952,0.0,0.0,0.0,0.11170848267622462,1
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.47540983606557374,0.0,0.7272727272727273,0.8450704225352113,0.0,0.06024096385542169,0.15426124197002145,0.0,0.0,0.0,0.0021597279661795792,0
Yes,Yes,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,0.6229508196721312,0.0,0.0,0.8450704225352113,0.0,0.26506024096385544,0.12376873661670236,0.0,0.0,0.0,0.0031907683117360537,0
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,0.19672131147540983,0.125,0.4545454545454546,1.0,0.0,0.10843373493975905,0.12068522483940043,0.9506596511858122,0.0,0.0,0.006617038875103391,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,0.5409836065573771,0.0,0.0,0.5070422535211268,0.0,0.3373493975903614,0.1629122055674518,0.0,0.0,0.0,0.0005772677143644886,0
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.3770491803278688,0.0,0.0,0.014084507042253521,0.0,0.14457831325301207,0.0,0.02215636042932823,0.0,0.0,0.002975369910853782,1
Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.11475409836065575,0.0,0.36363636363636365,0.7183098591549296,0.9965993198639729,0.5903614457831325,0.08591006423982869,0.0,0.0,0.0,0.744026284348865,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,0.9836065573770493,0.0,0.0,0.014084507042253521,0.0,0.1927710843373494,0.6411134903640257,0.0,0.0,0.0,0.026083310357503907,1
Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,0.4426229508196722,0.0,0.4545454545454546,0.36619718309859156,0.0,0.13253012048192772,0.15546038543897217,0.0,0.0,0.0,0.3118021091811415,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,0.2622950819672132,0.25,0.5454545454545454,0.9014084507042254,0.0,0.20481927710843376,0.19314775160599573,0.7293960246941725,0.0,0.0,0.006160394265232975,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,0.0655737704918033,0.0,0.0,0.0,0.0,0.5903614457831325,0.2,0.0,0.0,0.0,0.003239591949269369,1
Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9672131147540984,0.0,0.0,0.014084507042253521,0.0,0.27710843373493976,0.11605995717344755,0.0,0.0,0.0,0.0,1
Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,0.7540983606557378,0.0,0.0,0.23943661971830985,0.0,0.012048192771084341,0.06047109207708779,0.0,0.0,0.0,0.0,0
Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.9836065573770493,0.0,0.0,0.11267605633802817,0.0,0.06024096385542169,0.056102783725910065,0.0,0.0,0.0,0.006332712985938793,1
