Customer_ID,Gender,Age,Married,Number_Dependents,City,Zip_Code,Latitude,Longtitude,Number_Referrals,Tenure,Offer,Phone_service,Average_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Average_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Tenure_bins,Monthly_Charge_bins,Age_bins
7248-VZQLC,Female,78,No,0,Concord,94521,37971421,-121971504.0,0,47,,Yes,0.0,Yes,Yes,Fiber Optic,12.0,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,13.02,0.0,0.0,0.0,23.01,8.36,1,Price,Price too high,Médio-Alto,Baixo,Baixo
7249-WBIYX,Male,63,Yes,0,Elmira,95625,38349195,-121902943.0,1,10,,Yes,0.0,Yes,Yes,Cable,29.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,13.06,813.85,0.0,0.0,0.0,1114.85,1,Competitor,Competitor offered more data,Baixo,Baixo,Baixo
7250-EQKIY,Female,47,Yes,2,Escondido,92027,33141265,-116967221.0,1,1,Offer E,Yes,0.0,No,Yes,DSL,29.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,2.45,0.0,0.0,0.0,0.0,12.18,1,Competitor,Competitor made better offer,Baixo,Baixo,Baixo
7251-LJBQN,Female,74,No,0,Strathmore,93267,36141319,-119129075.0,0,40,,Yes,0.0,Yes,Yes,Fiber Optic,24.0,No,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Credit Card,103.75,0.0,0.0,0.0,13.06,0.0,0,,,Médio-Alto,Alto,Alto
7251-XFOIL,Female,60,No,0,Coulterville,95311,37722127,-120110174.0,0,61,Offer B,Yes,0.0,Yes,Yes,Fiber Optic,27.0,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,17.02,0.0,0.0,0.0,885.72,2.32,0,,,Alto,Baixo,Baixo
7252-NTGSS,Female,43,No,0,Redondo Beach,90277,33830453,-118384565.0,0,1,,Yes,0.0,No,Yes,DSL,10.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,21.15,0.0,0.0,0.0,18.34,15.49,0,,,Baixo,Baixo,Baixo
7253-UVNDW,Female,52,No,0,Santa Barbara,93108,34457541,-119631072.0,0,46,,Yes,0.0,No,Yes,DSL,17.0,No,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,6.35,0.0,0.0,0.0,15.02,3.35,1,Dissatisfaction,Network reliability,Médio-Alto,Baixo,Baixo
7254-IQWOZ,Male,30,No,0,Redding,96001,40587919,-122464732.0,0,1,Offer E,Yes,0.0,No,Yes,Fiber Optic,69.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.65,69.65,0.0,0.0,4.07,2.35,1,Dissatisfaction,Network reliability,Baixo,Médio-Alto,Médio-Alto
7255-SSFBC,Male,42,Yes,3,Northridge,91324,34238208,-11855029.0,2,72,Offer A,Yes,0.0,Yes,Yes,Fiber Optic,28.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,16.25,8041.65,0.0,0.0,23.52,1.17,0,,,Alto,Baixo,Baixo
7266-GSSJX,Male,43,Yes,2,West Sacramento,95605,38592745,-121540036.0,3,11,,Yes,0.0,No,No,,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,20.45,0.0,0.0,0.0,15.37,2.17,0,,,Baixo,Baixo,Baixo
7267-FRMJW,Female,25,Yes,3,Sierra Madre,91024,34168686,-118057505.0,1,25,Offer C,Yes,0.0,No,No,,,,,,,,,,,Two Year,No,Credit Card,20.01,0.0,0.0,0.0,18.25,0.03,0,,,Médio-Baixo,Baixo,Baixo
7268-IGMFD,Male,75,No,0,Avila Beach,93424,35186644,-120728305.0,0,18,Offer D,Yes,0.0,Yes,Yes,Fiber Optic,25.0,No,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,21.09,0.0,0.0,0.0,10.56,2.46,0,,,Baixo,Baixo,Baixo
7268-WNTCP,Male,45,Yes,2,Blocksburg,95514,40309088,-123668201.0,2,62,,Yes,0.0,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,20.45,0.0,0.0,0.0,115.94,21.29,0,,,Alto,Baixo,Baixo
7269-JISCY,Female,48,No,0,Los Alamitos,90720,3379499,-118065591.0,0,55,,Yes,0.0,No,Yes,DSL,5.0,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,21.05,0.0,0.0,0.0,0.0,14.06,0,,,Alto,Baixo,Baixo
7270-BDIOA,Female,60,No,0,Maxwell,95955,39281194,-122226568.0,0,22,,Yes,0.0,Yes,Yes,Fiber Optic,23.0,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,23.59,0.0,0.0,0.0,4.18,0.0,1,Dissatisfaction,Limited range of services,Médio-Baixo,Baixo,Baixo
7271-AJDTL,Female,64,Yes,0,Sacramento,95816,38574856,-12146504.0,1,55,,Yes,34.61,Yes,Yes,Fiber Optic,16.0,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,22.45,0.0,0.0,0.0,7.55,6976.65,0,,,Alto,Baixo,Baixo
7272-QDCKA,Male,31,No,0,Oroville,95965,39624561,-121552866.0,0,28,Offer C,Yes,0.0,Yes,Yes,Fiber Optic,13.0,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,4.02,0.0,42.64,0.0,10.08,2991.89,0,,,Médio-Baixo,Baixo,Baixo
7273-TEFQD,Male,67,No,0,La Puente,91746,34038983,-117991372.0,0,3,Offer E,No,,,Yes,DSL,28.0,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,17.15,0.0,0.0,0.0,0.0,12.02,1,Price,Long distance charges,Baixo,Baixo,Baixo
7274-CGTOD,Male,21,No,0,San Geronimo,94963,3800474,-122663717.0,0,62,,No,,,Yes,DSL,51.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,19.07,0.0,0.0,0.0,0.0,2.03,0,,,Alto,Baixo,Baixo
7274-RTAPZ,Male,20,No,0,Long Beach,90804,33783047,-1181486.0,0,1,Offer E,Yes,0.0,No,Yes,Fiber Optic,48.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,18.55,0.0,0.0,0.0,7.15,1.07,1,Dissatisfaction,Product dissatisfaction,Baixo,Baixo,Baixo
7277-KAMWT,Male,23,No,0,San Leandro,94578,37704384,-122126703.0,0,13,Offer D,Yes,0.0,No,No,,,,,,,,,,,Two Year,No,Credit Card,0.0,0.0,0.0,0.0,0.0,1.38,0,,,Baixo,Baixo,Baixo
7277-OZCGZ,Female,40,No,0,Spring Valley,91978,32730264,-116950963.0,0,22,,Yes,0.0,No,Yes,Fiber Optic,8.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,17.05,0.0,0.0,0.0,0.0,2.25,0,,,Médio-Baixo,Baixo,Baixo
7278-CKDNC,Male,76,No,0,Fresno,93701,36749403,-119787574.0,0,24,,Yes,0.0,Yes,Yes,Fiber Optic,23.0,No,Yes,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,8.05,0.0,0.0,0.0,3.12,3.57,0,,,Médio-Baixo,Baixo,Baixo
7279-BUYWN,Female,66,No,0,Buena Park,90620,33845706,-118012204.0,0,41,,Yes,27.95,Yes,Yes,Fiber Optic,23.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,17.02,0.0,0.0,0.0,1145.95,3.45,1,Attitude,Attitude of support person,Médio-Alto,Baixo,Baixo
7279-NMVJC,Female,38,No,0,Compton,90220,3388151,-118234451.0,0,17,,Yes,25.62,No,No,,,,,,,,,,,One Year,No,Bank Withdrawal,19.09,0.0,0.0,0.0,3.54,758.69,0,,,Baixo,Baixo,Baixo
7284-BUYEC,Female,46,No,0,Tulelake,96134,41813521,-121492666.0,0,5,Offer E,No,,,Yes,Cable,26.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,50.95,0.0,0.0,0.0,0.0,13.04,0,,,Baixo,Médio-Baixo,Médio-Baixo
7284-ZZLOH,Male,37,Yes,0,Alta,95701,39218096,-12079153.0,10,45,,Yes,0.0,No,Yes,DSL,4.0,Yes,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,5.03,0.0,0.0,0.0,3.15,13.04,0,,,Médio-Alto,Baixo,Baixo
7285-KLOTR,Female,46,Yes,0,Pacifica,94044,37573633,-122455167.0,3,12,,Yes,0.0,Yes,Yes,Cable,17.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,78.85,876.75,0.0,0.0,13.08,1177.83,0,,,Baixo,Médio-Alto,Médio-Alto
7291-CDTMJ,Male,40,No,0,Laguna Beach,92651,33570023,-117773669.0,0,1,Offer E,Yes,0.0,No,No,,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,0.0,0.0,0.0,0.0,0.0,9.05,0,,,Baixo,Baixo,Baixo
7293-LSCDV,Female,32,Yes,3,Santa Ana,92704,33719869,-117907063.0,2,60,,Yes,0.0,No,No,,,,,,,,,,,Two Year,Yes,Credit Card,19.25,0.0,0.0,0.0,4.08,4.05,0,,,Alto,Baixo,Baixo
7294-TMAOP,Female,30,No,0,Castro Valley,94546,37708327,-122083473.0,0,1,Offer E,Yes,0.0,No,Yes,Fiber Optic,51.0,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,18.55,0.0,0.0,0.0,15.44,165.99,1,Competitor,Competitor made better offer,Baixo,Baixo,Baixo
7295-JOMMD,Female,34,No,0,San Jose,95135,3728682,-121723877.0,0,4,Offer E,Yes,0.0,No,Yes,Fiber Optic,18.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,2.01,0.0,0.0,0.0,22.52,418.82,1,Competitor,Competitor made better offer,Baixo,Baixo,Baixo
7296-PIXQY,Female,60,Yes,2,Bodega,94922,38343282,-1229755.0,0,14,Offer D,Yes,0.0,No,Yes,Fiber Optic,17.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,22.02,0.0,0.0,0.0,0.0,0.05,0,,,Baixo,Baixo,Baixo
7297-DVYGA,Female,61,No,0,West Covina,91790,34066964,-117937007.0,0,51,Offer B,Yes,29.87,No,No,,,,,,,,,,,One Year,Yes,Bank Withdrawal,0.0,996.95,0.0,0.0,11.37,0.32,0,,,Médio-Alto,Baixo,Baixo
7298-IZWLY,Female,43,No,0,Gardena,90249,3390139,-118315697.0,0,1,,Yes,0.0,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.04,0.0,0.0,0.0,0.0,19.37,0,,,Baixo,Baixo,Baixo
7299-GNVPL,Female,19,Yes,2,El Portal,95318,37654551,-119822984.0,5,23,,Yes,0.0,No,Yes,Fiber Optic,82.0,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,23.59,0.0,0.0,0.0,2.52,19.37,0,,,Médio-Baixo,Baixo,Baixo
7301-ABVAD,Female,37,No,0,Valley Village,91607,34165783,-118399795.0,0,72,,Yes,0.0,Yes,Yes,Cable,13.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,14.06,0.0,0.0,0.0,596.88,11.38,0,,,Alto,Baixo,Baixo
7302-ZHMHP,Female,35,No,0,Coronado,92118,3268674,-117186612.0,0,1,,Yes,0.0,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,19.15,0.0,0.0,0.0,22.37,17.52,0,,,Baixo,Baixo,Baixo
7305-ZWMAJ,Male,45,Yes,0,Oakdale,95361,37785033,-120776141.0,2,30,,Yes,0.0,No,No,,,,,,,,,,,One Year,No,Credit Card,20.07,0.0,0.0,0.0,14.07,1.08,0,,,Médio-Baixo,Baixo,Baixo
7306-YDSOI,Male,32,Yes,1,Ocotillo,92259,32698964,-115886656.0,4,69,Offer A,Yes,0.0,No,Yes,DSL,12.0,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,59.75,0.0,0.0,0.0,0.06,14.05,0,,,Alto,Médio-Alto,Médio-Alto
7310-EGVHZ,Male,35,No,0,Los Angeles,90036,34070291,-118349191.0,0,1,Offer E,Yes,0.0,No,No,,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,20.02,0.0,0.0,0.0,0.48,44.68,0,,,Baixo,Baixo,Baixo
7311-MQJCH,Female,54,No,0,Temecula,92592,33507255,-117029473.0,0,5,,Yes,37.97,No,No,,,,,,,,,,,One Year,No,Bank Withdrawal,19.55,0.0,0.0,0.0,189.85,1.45,0,,,Baixo,Baixo,Baixo
7312-XSBAT,Male,47,No,0,Bakersfield,93305,35391733,-118984109.0,0,1,Offer E,Yes,41.79,No,Yes,DSL,14.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,49.75,49.75,0.0,0.0,41.79,19.54,0,,,Baixo,Médio-Baixo,Médio-Baixo
7314-OXENN,Male,42,No,0,Temecula,92592,33507255,-117029473.0,0,2,,Yes,0.0,Yes,Yes,Fiber Optic,14.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.0,184.65,0.0,0.0,10.36,3.01,1,Competitor,Competitor made better offer,Baixo,Baixo,Baixo
7315-WYOAW,Male,29,No,0,Santa Monica,90405,34005439,-118477507.0,0,13,Offer D,Yes,0.0,Yes,Yes,Fiber Optic,41.0,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,100.75,0.0,0.0,0.0,1.59,0.0,0,,,Baixo,Alto,Alto
7317-GGVPB,Male,57,Yes,0,Lotus,95651,38815515,-120916997.0,1,71,Offer A,Yes,0.0,Yes,Yes,Fiber Optic,11.0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,12.06,0.0,0.0,0.0,408.96,8119.86,1,Dissatisfaction,Product dissatisfaction,Alto,Baixo,Baixo
7318-EIVKO,Male,38,No,0,Shandon,93461,35634488,-120293534.0,0,8,Offer E,Yes,0.0,Yes,Yes,DSL,22.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,11.25,0.0,0.0,0.0,1.06,6.02,0,,,Baixo,Baixo,Baixo
7319-VENRZ,Male,19,No,0,Rancho Santa Margarita,92688,33624654,-117611733.0,0,7,Offer E,Yes,31.84,No,Yes,Cable,58.0,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,16.03,445.95,0.0,0.0,222.88,668.83,0,,,Baixo,Baixo,Baixo
7319-ZNRTR,Male,43,Yes,2,Rio Linda,95673,38688764,-121457596.0,1,25,,Yes,0.0,No,No,,,,,,,,,,,One Year,No,Bank Withdrawal,19.06,0.0,0.0,0.0,0.0,13.15,0,,,Médio-Baixo,Baixo,Baixo
7321-KKSDU,Male,38,No,2,San Marino,91108,34122671,-118112911.0,0,32,,Yes,0.0,No,No,,,,,,,,,,,Two Year,No,Credit Card,20.05,0.0,0.0,0.0,14.08,1238.88,0,,,Médio-Baixo,Baixo,Baixo
7321-PKUYW,Female,46,No,0,Branscomb,95417,39710591,-123682799.0,0,11,Offer D,Yes,0.0,Yes,Yes,Cable,3.0,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,18.15,987.95,0.0,0.0,245.96,1233.91,1,Competitor,Competitor had better devices,Baixo,Baixo,Baixo
7321-VGNKU,Female,45,Yes,0,Paskenta,96074,39884395,-122587513.0,1,2,Offer E,Yes,0.0,No,Yes,Fiber Optic,22.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,22.35,0.0,0.0,0.0,15.04,155.65,0,,,Baixo,Baixo,Baixo
7321-ZNSLA,Male,58,Yes,3,Cottonwood,96022,40336392,-122448533.0,0,13,,No,,,Yes,DSL,57.0,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,16.55,0.0,0.0,0.0,0.0,14.35,0,,,Baixo,Baixo,Baixo
7322-OCWHC,Male,73,Yes,0,Placentia,92870,33881158,-117854783.0,10,72,Offer A,Yes,0.0,Yes,Yes,Fiber Optic,30.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,21.05,0.0,0.0,0.0,0.48,15.53,0,,,Alto,Baixo,Baixo
7325-ENZFI,Female,37,No,0,Santa Cruz,95064,37007882,-122065975.0,0,39,,No,,,Yes,DSL,19.0,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,16.03,0.0,0.0,0.0,0.0,22.04,0,,,Médio-Alto,Baixo,Baixo
7326-RIGQZ,Male,48,Yes,3,Culver City,90230,33993991,-11839704.0,9,6,,Yes,0.0,No,Yes,Fiber Optic,20.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,21.08,377.85,0.0,0.0,0.0,608.85,0,,,Baixo,Baixo,Baixo
7328-OWMOM,Female,63,No,0,San Diego,92111,32805518,-117169052.0,0,31,Offer C,Yes,33.71,No,No,,,,,,,,,,,One Year,No,Credit Card,20.01,0.0,0.0,0.0,13.01,2.26,0,,,Médio-Baixo,Baixo,Baixo
7328-ZJAJO,Female,19,Yes,2,Santa Rosa,95409,38468893,-122580539.0,1,59,,Yes,0.0,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.05,1222.65,0.0,0.0,9.09,0.0,0,,,Alto,Baixo,Baixo
7330-WZLNC,Female,25,No,0,Red Bluff,96080,40186772,-122388361.0,0,5,Offer E,Yes,0.0,Yes,Yes,Fiber Optic,51.0,No,Yes,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,18.08,0.0,0.0,0.0,7.45,462.95,1,Competitor,Competitor offered more data,Baixo,Baixo,Baixo
7336-RLLRH,Male,42,Yes,0,Oceanside,92054,33351059,-117420557.0,3,27,Offer C,Yes,0.0,Yes,Yes,DSL,14.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,80.85,0.0,0.0,0.0,7.41,2523.76,0,,,Médio-Baixo,Médio-Alto,Médio-Alto
7337-CINUD,Female,48,Yes,3,Mokelumne Hill,95245,38304194,-120592431.0,6,8,,Yes,0.0,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,19.05,0.0,0.0,0.0,17.06,296.95,0,,,Baixo,Baixo,Baixo
7338-ERIVA,Male,40,No,0,Etna,96027,41405193,-123008567.0,0,39,Offer C,No,,,Yes,DSL,13.0,Yes,No,No,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,21.05,0.0,0.0,0.0,0.0,14.06,0,,,Médio-Alto,Baixo,Baixo
7339-POGZN,Female,24,No,0,Pasadena,91107,34159007,-118087353.0,0,4,,Yes,0.0,Yes,Yes,DSL,51.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,2.07,0.0,39.92,0.0,0.0,239.63,0,,,Baixo,Baixo,Baixo
7340-KEFQE,Female,23,Yes,2,Santa Ana,92703,33748635,-117906125.0,7,51,Offer B,No,,,Yes,Cable,27.0,Yes,No,No,Yes,No,No,Yes,Yes,Two Year,No,Bank Withdrawal,10.02,0.0,9.39,0.0,0.0,0.0,0,,,Médio-Alto,Baixo,Baixo
7341-LXCAF,Male,24,Yes,0,Berkeley,94705,37858898,-122240512.0,8,4,,Yes,48.64,Yes,Yes,Fiber Optic,30.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.65,0.0,0.0,0.0,2.56,495.96,1,Dissatisfaction,Product dissatisfaction,Baixo,Médio-Alto,Médio-Alto
7343-EOBEU,Male,19,Yes,0,Laguna Niguel,92677,33529047,-117701175.0,9,3,Offer E,Yes,0.0,Yes,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,23.06,0.0,0.0,0.0,18.03,11.35,0,,,Baixo,Baixo,Baixo
7346-MEDWM,Female,48,No,0,Cathedral City,92234,33829583,-116474131.0,0,59,Offer B,Yes,0.0,Yes,Yes,Fiber Optic,16.0,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,11.25,0.0,0.0,0.0,18.57,6791.67,0,,,Alto,Baixo,Baixo
7349-ALMUX,Male,35,No,0,Rancho Cucamonga,91730,3410097,-11757882.0,0,37,,Yes,0.0,No,Yes,Cable,30.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,17.06,0.0,0.0,0.0,1421.91,3735.71,0,,,Médio-Alto,Baixo,Baixo
7351-KYHQH,Female,67,No,0,Fallbrook,92028,33362575,-117299644.0,0,7,,Yes,0.0,No,Yes,Cable,7.0,No,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,64.95,493.65,0.0,0.0,54.74,20.39,0,,,Baixo,Médio-Alto,Médio-Alto
7351-MHQVU,Female,43,No,0,Volcano,95689,38481902,-120603668.0,0,6,Offer E,No,,,Yes,Cable,23.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,50.95,0.0,0.0,0.0,0.0,19.06,0,,,Baixo,Médio-Baixo,Médio-Baixo
7353-YOWFP,Female,41,No,0,Brookdale,95007,37106902,-122100006.0,0,7,,Yes,0.0,No,No,,,,,,,,,,,One Year,No,Credit Card,20.25,0.0,0.0,0.0,13.13,22.28,0,,,Baixo,Baixo,Baixo
7354-OIJLX,Male,52,No,0,Inglewood,90305,33958134,-118330905.0,0,9,Offer E,Yes,0.0,Yes,Yes,Fiber Optic,11.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.85,724.65,0.0,0.0,65.88,22.53,0,,,Baixo,Médio-Alto,Médio-Alto
7356-AYNJP,Female,33,No,0,Stockton,95219,38029729,-121387999.0,0,4,Offer E,Yes,0.0,Yes,No,,,,,,,,,,,One Year,No,Bank Withdrawal,23.09,0.0,0.0,0.0,1.44,122.94,0,,,Baixo,Baixo,Baixo
7356-IWLFW,Male,43,Yes,1,Weott,95571,40310119,-123909449.0,1,46,Offer B,Yes,0.0,Yes,Yes,Fiber Optic,16.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.0,0.0,0.0,0.0,253.92,4023.62,0,,,Médio-Alto,Baixo,Baixo
7359-PTSXY,Male,36,No,0,Tustin,92780,33735802,-117818805.0,0,1,,Yes,0.0,No,Yes,DSL,28.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.75,45.75,0.0,0.0,0.24,69.99,1,Attitude,Attitude of support person,Baixo,Médio-Baixo,Médio-Baixo
7359-SSBJK,Female,80,No,0,Whittier,90605,33960891,-118032222.0,0,64,Offer B,Yes,0.0,No,Yes,DSL,24.0,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,22.02,0.0,0.0,0.0,0.0,6344.68,1,Price,Lack of affordable download/upload speed,Alto,Baixo,Baixo
7359-WWYJV,Male,53,Yes,0,Los Angeles,90044,33952714,-118292061.0,5,72,,Yes,0.0,Yes,Yes,Fiber Optic,8.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,18.45,0.0,0.0,0.0,452.88,8827.93,0,,,Alto,Baixo,Baixo
7361-YPXFS,Female,67,No,0,Brawley,92227,3303933,-115191857.0,0,28,,Yes,0.0,Yes,Yes,Cable,23.0,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,16.45,0.0,0.0,0.0,20.16,0.0,0,,,Médio-Baixo,Baixo,Baixo
7363-QTBIW,Female,24,Yes,0,Scotts Valley,95066,37070177,-122010077.0,3,9,,Yes,0.0,No,Yes,Fiber Optic,59.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.75,0.0,0.0,0.0,13.02,14.12,0,,,Baixo,Médio-Alto,Médio-Alto
7365-BVCJH,Male,40,No,0,Trinity Center,96091,41081847,-122700545.0,0,1,Offer E,No,,,Yes,DSL,6.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.04,0.0,0.0,0.0,0.0,0.04,0,,,Baixo,Baixo,Baixo
7369-TRPFD,Male,62,No,0,Chatsworth,91311,34294142,-118603883.0,0,19,Offer D,Yes,0.0,No,No,,,,,,,,,,,One Year,No,Credit Card,18.08,0.0,0.0,0.0,14.23,5.43,0,,,Médio-Baixo,Baixo,Baixo
7375-WMVMT,Male,75,Yes,0,Wildomar,92595,33617108,-117253349.0,2,71,,Yes,0.0,No,Yes,Fiber Optic,9.0,No,Yes,Yes,Yes,No,Yes,No,Yes,Two Year,Yes,Credit Card,23.05,0.0,0.0,0.0,15.33,2.48,0,,,Alto,Baixo,Baixo
7377-DMMRI,Male,35,No,0,Exeter,93221,36301689,-119018233.0,0,2,Offer E,Yes,0.0,No,Yes,DSL,11.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,23.08,0.0,0.0,0.0,3.46,119.91,1,Attitude,Attitude of support person,Baixo,Baixo,Baixo
7379-FNIUJ,Male,49,No,0,Olympic Valley,96146,39191797,-120212401.0,0,2,Offer E,Yes,0.0,No,Yes,Fiber Optic,15.0,Yes,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,4.02,0.0,0.0,0.0,21.12,253.62,0,,,Baixo,Baixo,Baixo
7379-POKDZ,Male,31,Yes,0,Lancaster,93536,34741406,-11838111.0,1,3,,Yes,26.71,No,Yes,Fiber Optic,11.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,22.03,208.85,0.0,0.0,8.13,288.98,1,Competitor,Competitor had better devices,Baixo,Baixo,Baixo
7382-DFJTU,Male,63,No,0,Lakeshore,93634,37290606,-119216328.0,0,18,Offer D,Yes,47.72,No,Yes,DSL,28.0,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,23.59,0.0,0.0,0.0,858.96,21.06,0,,,Baixo,Baixo,Baixo
7384-GHBPI,Male,61,Yes,0,San Dimas,91773,34102119,-117815532.0,1,3,Offer E,No,,,Yes,Cable,13.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,11.15,99.75,0.0,0.0,0.0,99.75,1,Attitude,Attitude of support person,Baixo,Baixo,Baixo
7389-KBFIT,Female,31,Yes,2,Big Pine,93513,37245505,-118062943.0,6,2,Offer E,No,,,Yes,DSL,20.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,6.25,63.75,0.0,0.0,0.0,63.75,0,,,Baixo,Baixo,Baixo
7392-YYPYJ,Male,26,No,0,Santa Ana,92706,33765893,-117881533.0,0,22,Offer D,Yes,0.0,Yes,Yes,Fiber Optic,73.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.65,2415.95,5.01,0.0,1.24,12.18,0,,,Médio-Baixo,Alto,Alto
